000001.SZ,平安银行,
时间,卖1价,买1价
Time,ask1,bid1
2019-04-29 13:09:00,14.080,14.070
2019-04-29 13:09:03,14.080,14.070
2019-04-29 13:09:06,14.080,14.070
2019-04-29 13:09:09,14.070,14.060
2019-04-29 13:09:12,14.070,14.060
2019-04-29 13:09:15,14.070,14.060
2019-04-29 13:09:18,14.070,14.060
2019-04-29 13:09:21,14.070,14.060
2019-04-29 13:09:24,14.070,14.060
2019-04-29 13:09:27,14.070,14.060
2019-04-29 13:09:30,14.070,14.060
2019-04-29 13:09:33,14.080,14.060
2019-04-29 13:09:36,14.070,14.060
2019-04-29 13:09:39,14.070,14.060
2019-04-29 13:09:42,14.070,14.060
2019-04-29 13:09:45,14.060,14.050
2019-04-29 13:09:48,14.060,14.050
2019-04-29 13:09:51,14.060,14.050
2019-04-29 13:09:54,14.060,14.050
2019-04-29 13:09:57,14.060,14.050
2019-04-29 13:10:00,14.060,14.050
2019-04-29 13:10:03,14.060,14.050
2019-04-29 13:10:06,14.060,14.050
2019-04-29 13:10:09,14.060,14.050
2019-04-29 13:10:12,14.070,14.060
2019-04-29 13:10:15,14.060,14.050
2019-04-29 13:10:18,14.070,14.060
2019-04-29 13:10:21,14.070,14.060
2019-04-29 13:10:24,14.070,14.050
2019-04-29 13:10:27,14.060,14.050
2019-04-29 13:10:30,14.060,14.050
2019-04-29 13:10:33,14.060,14.050
2019-04-29 13:10:36,14.070,14.060
2019-04-29 13:10:39,14.070,14.060
2019-04-29 13:10:42,14.070,14.060
2019-04-29 13:10:45,14.070,14.060
2019-04-29 13:10:48,14.080,14.060
2019-04-29 13:10:51,14.080,14.070
2019-04-29 13:10:54,14.080,14.070
2019-04-29 13:10:57,14.080,14.070
2019-04-29 13:11:00,14.080,14.070
2019-04-29 13:11:03,14.070,14.060
2019-04-29 13:11:06,14.070,14.060
2019-04-29 13:11:09,14.070,14.060
2019-04-29 13:11:12,14.070,14.060
2019-04-29 13:11:15,14.070,14.060
2019-04-29 13:11:18,14.070,14.060
2019-04-29 13:11:21,14.090,14.080
2019-04-29 13:11:24,14.090,14.080
2019-04-29 13:11:27,14.100,14.080
2019-04-29 13:11:30,14.100,14.080
2019-04-29 13:11:33,14.080,14.060
2019-04-29 13:11:36,14.080,14.070
2019-04-29 13:11:39,14.080,14.070
2019-04-29 13:11:42,14.080,14.070
2019-04-29 13:11:45,14.110,14.100
2019-04-29 13:11:48,14.110,14.100
2019-04-29 13:11:51,14.100,14.080
2019-04-29 13:11:54,14.100,14.080
2019-04-29 13:11:57,14.100,14.090
2019-04-29 13:12:00,14.100,14.090
2019-04-29 13:12:03,14.100,14.090
2019-04-29 13:12:06,14.100,14.090
2019-04-29 13:12:09,14.100,14.090
2019-04-29 13:12:12,14.110,14.100
2019-04-29 13:12:15,14.110,14.100
2019-04-29 13:12:18,14.100,14.090
2019-04-29 13:12:21,14.100,14.090
2019-04-29 13:12:24,14.090,14.080
2019-04-29 13:12:27,14.090,14.080
2019-04-29 13:12:30,14.090,14.080
2019-04-29 13:12:33,14.090,14.080
2019-04-29 13:12:36,14.090,14.080
2019-04-29 13:12:39,14.100,14.080
2019-04-29 13:12:42,14.100,14.090
2019-04-29 13:12:45,14.090,14.080
2019-04-29 13:12:48,14.100,14.080
2019-04-29 13:12:51,14.100,14.080
2019-04-29 13:12:54,14.100,14.090
2019-04-29 13:12:57,14.100,14.090
2019-04-29 13:13:00,14.100,14.090
2019-04-29 13:13:03,14.100,14.090
2019-04-29 13:13:06,14.100,14.090
2019-04-29 13:13:09,14.100,14.090
2019-04-29 13:13:12,14.100,14.090
2019-04-29 13:13:15,14.100,14.090
2019-04-29 13:13:18,14.100,14.090
2019-04-29 13:13:21,14.090,14.080
2019-04-29 13:13:24,14.090,14.080
2019-04-29 13:13:27,14.090,14.080
2019-04-29 13:13:30,14.090,14.080
2019-04-29 13:13:33,14.090,14.080
2019-04-29 13:13:36,14.090,14.080
2019-04-29 13:13:39,14.100,14.080
2019-04-29 13:13:42,14.090,14.080
2019-04-29 13:13:45,14.090,14.080
2019-04-29 13:13:48,14.090,14.080
2019-04-29 13:13:51,14.090,14.080
2019-04-29 13:13:54,14.100,14.090
2019-04-29 13:13:57,14.100,14.090
2019-04-29 13:14:00,14.090,14.080
2019-04-29 13:14:03,14.090,14.080
2019-04-29 13:14:06,14.090,14.080
2019-04-29 13:14:09,14.100,14.080
2019-04-29 13:14:12,14.100,14.080
2019-04-29 13:14:15,14.100,14.060
2019-04-29 13:14:18,14.090,14.060
2019-04-29 13:14:21,14.090,14.080
2019-04-29 13:14:24,14.080,14.060
2019-04-29 13:14:27,14.080,14.060
2019-04-29 13:14:30,14.080,14.060
2019-04-29 13:14:33,14.080,14.070
2019-04-29 13:14:36,14.100,14.060
2019-04-29 13:14:39,14.080,14.060
2019-04-29 13:14:42,14.080,14.070
2019-04-29 13:14:45,14.080,14.070
2019-04-29 13:14:48,14.080,14.070
2019-04-29 13:14:51,14.080,14.070
2019-04-29 13:14:54,14.090,14.070
2019-04-29 13:14:57,14.090,14.070
2019-04-29 13:15:00,14.090,14.080
2019-04-29 13:15:03,14.090,14.080
2019-04-29 13:15:06,14.090,14.080
2019-04-29 13:15:09,14.090,14.080
2019-04-29 13:15:12,14.080,14.070
2019-04-29 13:15:15,14.090,14.070
2019-04-29 13:15:18,14.090,14.070
2019-04-29 13:15:21,14.080,14.070
2019-04-29 13:15:24,14.090,14.080
2019-04-29 13:15:27,14.090,14.080
2019-04-29 13:15:30,14.100,14.090
2019-04-29 13:15:33,14.100,14.090
2019-04-29 13:15:36,14.100,14.090
2019-04-29 13:15:39,14.100,14.090
2019-04-29 13:15:42,14.100,14.090
2019-04-29 13:15:45,14.100,14.090
2019-04-29 13:15:48,14.090,14.080
2019-04-29 13:15:51,14.100,14.090
2019-04-29 13:15:54,14.100,14.090
2019-04-29 13:15:57,14.110,14.100
2019-04-29 13:16:00,14.110,14.100
2019-04-29 13:16:03,14.110,14.100
2019-04-29 13:16:06,14.110,14.100
2019-04-29 13:16:09,14.110,14.100
2019-04-29 13:16:12,14.110,14.100
2019-04-29 13:16:15,14.110,14.100
2019-04-29 13:16:18,14.110,14.100
2019-04-29 13:16:21,14.110,14.100
2019-04-29 13:16:24,14.110,14.100
2019-04-29 13:16:27,14.110,14.100
2019-04-29 13:16:30,14.110,14.100
2019-04-29 13:16:33,14.110,14.100
2019-04-29 13:16:36,14.110,14.100
2019-04-29 13:16:39,14.110,14.100
2019-04-29 13:16:42,14.110,14.100
2019-04-29 13:16:45,14.110,14.100
2019-04-29 13:16:48,14.120,14.110
2019-04-29 13:16:51,14.120,14.110
2019-04-29 13:16:54,14.120,14.110
2019-04-29 13:16:57,14.120,14.110
2019-04-29 13:17:00,14.120,14.110
2019-04-29 13:17:03,14.120,14.110
2019-04-29 13:17:06,14.120,14.110
2019-04-29 13:17:09,14.120,14.110
2019-04-29 13:17:12,14.120,14.110
2019-04-29 13:17:15,14.120,14.110
2019-04-29 13:17:18,14.120,14.110
2019-04-29 13:17:21,14.120,14.110
2019-04-29 13:17:24,14.130,14.120
2019-04-29 13:17:27,14.130,14.120
2019-04-29 13:17:30,14.130,14.120
2019-04-29 13:17:33,14.130,14.120
2019-04-29 13:17:36,14.130,14.120
2019-04-29 13:17:39,14.130,14.120
2019-04-29 13:17:42,14.130,14.120
2019-04-29 13:17:45,14.130,14.120
2019-04-29 13:17:48,14.130,14.120
2019-04-29 13:17:51,14.130,14.120
2019-04-29 13:17:54,14.150,14.130
2019-04-29 13:17:57,14.150,14.130
2019-04-29 13:18:00,14.150,14.140
2019-04-29 13:18:03,14.150,14.140
2019-04-29 13:18:06,14.150,14.140
2019-04-29 13:18:09,14.150,14.140
2019-04-29 13:18:12,14.150,14.130
2019-04-29 13:18:15,14.150,14.140
2019-04-29 13:18:18,14.150,14.140
2019-04-29 13:18:21,14.150,14.140
2019-04-29 13:18:24,14.140,14.130
2019-04-29 13:18:27,14.140,14.130
2019-04-29 13:18:30,14.140,14.130
2019-04-29 13:18:33,14.140,14.130
2019-04-29 13:18:36,14.150,14.140
2019-04-29 13:18:39,14.140,14.130
2019-04-29 13:18:42,14.140,14.130
2019-04-29 13:18:45,14.150,14.130
2019-04-29 13:18:48,14.150,14.140
2019-04-29 13:18:51,14.140,14.130
2019-04-29 13:18:54,14.140,14.130
2019-04-29 13:18:57,14.140,14.130
2019-04-29 13:19:00,14.140,14.130
2019-04-29 13:19:03,14.140,14.130
2019-04-29 13:19:06,14.140,14.130
2019-04-29 13:19:09,14.140,14.130
2019-04-29 13:19:12,14.140,14.130
2019-04-29 13:19:15,14.150,14.140
2019-04-29 13:19:18,14.150,14.140
2019-04-29 13:19:21,14.150,14.140
2019-04-29 13:19:24,14.150,14.140
2019-04-29 13:19:27,14.150,14.140
2019-04-29 13:19:30,14.150,14.140
2019-04-29 13:19:33,14.150,14.140
2019-04-29 13:19:36,14.150,14.140
2019-04-29 13:19:39,14.150,14.140
2019-04-29 13:19:42,14.150,14.140
2019-04-29 13:19:45,14.150,14.140
2019-04-29 13:19:48,14.150,14.140
2019-04-29 13:19:51,14.150,14.140
2019-04-29 13:19:54,14.150,14.140
2019-04-29 13:19:57,14.150,14.140
2019-04-29 13:20:00,14.150,14.140
2019-04-29 13:20:03,14.150,14.140
2019-04-29 13:20:06,14.150,14.140
2019-04-29 13:20:09,14.150,14.140
2019-04-29 13:20:12,14.150,14.140
2019-04-29 13:20:15,14.150,14.140
2019-04-29 13:20:18,14.150,14.140
2019-04-29 13:20:21,14.150,14.140
2019-04-29 13:20:24,14.150,14.140
2019-04-29 13:20:27,14.150,14.140
2019-04-29 13:20:30,14.150,14.140
2019-04-29 13:20:33,14.150,14.140
2019-04-29 13:20:36,14.150,14.140
2019-04-29 13:20:39,14.150,14.140
2019-04-29 13:20:42,14.150,14.140
2019-04-29 13:20:45,14.150,14.140
2019-04-29 13:20:48,14.150,14.140
2019-04-29 13:20:51,14.150,14.130
2019-04-29 13:20:54,14.150,14.140
2019-04-29 13:20:57,14.150,14.140
2019-04-29 13:21:00,14.150,14.140
2019-04-29 13:21:03,14.150,14.140
2019-04-29 13:21:06,14.150,14.130
2019-04-29 13:21:09,14.150,14.140
2019-04-29 13:21:12,14.150,14.140
2019-04-29 13:21:15,14.150,14.130
2019-04-29 13:21:18,14.150,14.130
2019-04-29 13:21:21,14.140,14.130
2019-04-29 13:21:24,14.140,14.130
2019-04-29 13:21:27,14.150,14.140
2019-04-29 13:21:30,14.150,14.140
2019-04-29 13:21:33,14.140,14.130
2019-04-29 13:21:36,14.140,14.130
2019-04-29 13:21:39,14.140,14.130
2019-04-29 13:21:42,14.140,14.130
2019-04-29 13:21:45,14.140,14.130
2019-04-29 13:21:48,14.140,14.130
2019-04-29 13:21:51,14.150,14.140
2019-04-29 13:21:54,14.150,14.140
2019-04-29 13:21:57,14.150,14.140
2019-04-29 13:22:00,14.150,14.140
2019-04-29 13:22:03,14.150,14.140
2019-04-29 13:22:06,14.150,14.140
2019-04-29 13:22:09,14.150,14.140
2019-04-29 13:22:12,14.150,14.140
2019-04-29 13:22:15,14.150,14.140
2019-04-29 13:22:18,14.150,14.140
2019-04-29 13:22:21,14.150,14.140
2019-04-29 13:22:24,14.150,14.140
2019-04-29 13:22:27,14.150,14.140
2019-04-29 13:22:30,14.150,14.140
2019-04-29 13:22:33,14.150,14.140
2019-04-29 13:22:36,14.150,14.140
2019-04-29 13:22:39,14.150,14.140
2019-04-29 13:22:42,14.150,14.140
2019-04-29 13:22:45,14.150,14.140
2019-04-29 13:22:48,14.150,14.140
2019-04-29 13:22:51,14.150,14.140
2019-04-29 13:22:54,14.150,14.140
2019-04-29 13:22:57,14.150,14.140
2019-04-29 13:23:00,14.150,14.140
2019-04-29 13:23:03,14.160,14.150
2019-04-29 13:23:06,14.160,14.150
2019-04-29 13:23:09,14.150,14.140
2019-04-29 13:23:12,14.150,14.140
2019-04-29 13:23:15,14.150,14.140
2019-04-29 13:23:18,14.150,14.140
2019-04-29 13:23:21,14.160,14.140
2019-04-29 13:23:24,14.150,14.140
2019-04-29 13:23:27,14.160,14.150
2019-04-29 13:23:30,14.160,14.150
2019-04-29 13:23:33,14.160,14.150
2019-04-29 13:23:36,14.150,14.140
2019-04-29 13:23:39,14.150,14.140
2019-04-29 13:23:42,14.160,14.150
2019-04-29 13:23:45,14.160,14.150
2019-04-29 13:23:48,14.150,14.140
2019-04-29 13:23:51,14.160,14.150
2019-04-29 13:23:54,14.160,14.150
2019-04-29 13:23:57,14.160,14.150
2019-04-29 13:24:00,14.160,14.150
2019-04-29 13:24:03,14.160,14.150
2019-04-29 13:24:06,14.160,14.150
2019-04-29 13:24:09,14.160,14.150
2019-04-29 13:24:12,14.160,14.150
2019-04-29 13:24:15,14.160,14.150
2019-04-29 13:24:18,14.160,14.150
2019-04-29 13:24:21,14.160,14.150
2019-04-29 13:24:24,14.160,14.150
2019-04-29 13:24:27,14.160,14.150
2019-04-29 13:24:30,14.160,14.150
2019-04-29 13:24:33,14.160,14.150
2019-04-29 13:24:36,14.160,14.150
2019-04-29 13:24:39,14.160,14.150
2019-04-29 13:24:42,14.160,14.150
2019-04-29 13:24:45,14.160,14.150
2019-04-29 13:24:48,14.160,14.150
2019-04-29 13:24:51,14.160,14.150
2019-04-29 13:24:54,14.160,14.150
2019-04-29 13:24:57,14.160,14.150
2019-04-29 13:25:00,14.160,14.150
2019-04-29 13:25:03,14.160,14.150
2019-04-29 13:25:06,14.160,14.150
2019-04-29 13:25:09,14.160,14.150
2019-04-29 13:25:12,14.160,14.150
2019-04-29 13:25:15,14.160,14.150
2019-04-29 13:25:18,14.160,14.150
2019-04-29 13:25:21,14.160,14.150
2019-04-29 13:25:24,14.160,14.150
2019-04-29 13:25:27,14.160,14.150
2019-04-29 13:25:30,14.160,14.150
2019-04-29 13:25:33,14.160,14.150
2019-04-29 13:25:36,14.160,14.150
2019-04-29 13:25:39,14.160,14.150
2019-04-29 13:25:42,14.160,14.150
2019-04-29 13:25:45,14.160,14.150
2019-04-29 13:25:48,14.160,14.150
2019-04-29 13:25:51,14.160,14.150
2019-04-29 13:25:54,14.160,14.150
2019-04-29 13:25:57,14.170,14.160
2019-04-29 13:26:00,14.170,14.160
2019-04-29 13:26:03,14.170,14.160
2019-04-29 13:26:06,14.170,14.160
2019-04-29 13:26:09,14.170,14.160
2019-04-29 13:26:12,14.170,14.160
2019-04-29 13:26:15,14.170,14.160
2019-04-29 13:26:18,14.170,14.160
2019-04-29 13:26:21,14.170,14.160
2019-04-29 13:26:24,14.170,14.160
2019-04-29 13:26:27,14.170,14.160
2019-04-29 13:26:30,14.170,14.160
2019-04-29 13:26:33,14.180,14.170
2019-04-29 13:26:36,14.180,14.170
2019-04-29 13:26:39,14.180,14.170
2019-04-29 13:26:42,14.180,14.170
2019-04-29 13:26:45,14.180,14.170
2019-04-29 13:26:48,14.180,14.170
2019-04-29 13:26:51,14.180,14.170
2019-04-29 13:26:54,14.190,14.180
2019-04-29 13:26:57,14.190,14.180
2019-04-29 13:27:00,14.190,14.180
2019-04-29 13:27:03,14.190,14.180
2019-04-29 13:27:06,14.190,14.180
2019-04-29 13:27:09,14.200,14.190
2019-04-29 13:27:12,14.190,14.180
2019-04-29 13:27:15,14.190,14.180
2019-04-29 13:27:18,14.190,14.180
2019-04-29 13:27:21,14.190,14.180
2019-04-29 13:27:24,14.200,14.190
2019-04-29 13:27:27,14.190,14.180
2019-04-29 13:27:30,14.200,14.190
2019-04-29 13:27:33,14.200,14.190
2019-04-29 13:27:36,14.190,14.180
2019-04-29 13:27:39,14.190,14.180
2019-04-29 13:27:42,14.190,14.180
2019-04-29 13:27:45,14.190,14.180
2019-04-29 13:27:48,14.190,14.180
2019-04-29 13:27:51,14.190,14.180
2019-04-29 13:27:54,14.190,14.180
2019-04-29 13:27:57,14.190,14.180
2019-04-29 13:28:00,14.190,14.180
2019-04-29 13:28:03,14.190,14.180
2019-04-29 13:28:06,14.190,14.180
2019-04-29 13:28:09,14.190,14.180
2019-04-29 13:28:12,14.190,14.180
2019-04-29 13:28:15,14.190,14.180
2019-04-29 13:28:18,14.190,14.180
2019-04-29 13:28:21,14.190,14.180
2019-04-29 13:28:24,14.190,14.170
2019-04-29 13:28:27,14.180,14.170
2019-04-29 13:28:30,14.180,14.170
2019-04-29 13:28:33,14.190,14.170
2019-04-29 13:28:36,14.190,14.180
2019-04-29 13:28:39,14.190,14.180
2019-04-29 13:28:42,14.200,14.190
2019-04-29 13:28:45,14.170,14.160
2019-04-29 13:28:48,14.190,14.180
2019-04-29 13:28:51,14.190,14.180
2019-04-29 13:28:54,14.190,14.180
2019-04-29 13:28:57,14.190,14.170
2019-04-29 13:29:00,14.190,14.180
2019-04-29 13:29:03,14.200,14.190
2019-04-29 13:29:06,14.200,14.190
2019-04-29 13:29:09,14.200,14.180
2019-04-29 13:29:12,14.200,14.190
2019-04-29 13:29:15,14.200,14.190
2019-04-29 13:29:18,14.200,14.190
2019-04-29 13:29:21,14.210,14.200
2019-04-29 13:29:24,14.200,14.190
2019-04-29 13:29:27,14.200,14.190
2019-04-29 13:29:30,14.200,14.190
2019-04-29 13:29:33,14.200,14.190
2019-04-29 13:29:36,14.200,14.190
2019-04-29 13:29:39,14.210,14.200
2019-04-29 13:29:42,14.210,14.200
2019-04-29 13:29:45,14.210,14.200
2019-04-29 13:29:48,14.220,14.210
2019-04-29 13:29:51,14.220,14.210
2019-04-29 13:29:54,14.210,14.200
2019-04-29 13:29:57,14.220,14.210
2019-04-29 13:30:00,14.220,14.210
2019-04-29 13:30:03,14.220,14.210
2019-04-29 13:30:06,14.220,14.210
2019-04-29 13:30:09,14.210,14.200
2019-04-29 13:30:12,14.220,14.200
2019-04-29 13:30:15,14.220,14.210
2019-04-29 13:30:18,14.220,14.210
2019-04-29 13:30:21,14.220,14.210
2019-04-29 13:30:24,14.220,14.210
2019-04-29 13:30:27,14.220,14.210
2019-04-29 13:30:30,14.220,14.210
2019-04-29 13:30:33,14.220,14.200
2019-04-29 13:30:36,14.220,14.210
2019-04-29 13:30:39,14.220,14.210
2019-04-29 13:30:42,14.220,14.210
2019-04-29 13:30:45,14.230,14.220
2019-04-29 13:30:48,14.230,14.220
2019-04-29 13:30:51,14.230,14.220
2019-04-29 13:30:54,14.230,14.220
2019-04-29 13:30:57,14.230,14.220
2019-04-29 13:31:00,14.230,14.220
2019-04-29 13:31:03,14.230,14.220
2019-04-29 13:31:06,14.230,14.220
2019-04-29 13:31:09,14.230,14.220
2019-04-29 13:31:12,14.230,14.220
2019-04-29 13:31:15,14.220,14.210
2019-04-29 13:31:18,14.220,14.210
2019-04-29 13:31:21,14.220,14.210
2019-04-29 13:31:24,14.220,14.210
2019-04-29 13:31:27,14.220,14.210
2019-04-29 13:31:30,14.220,14.210
2019-04-29 13:31:33,14.220,14.210
2019-04-29 13:31:36,14.220,14.210
2019-04-29 13:31:39,14.220,14.210
2019-04-29 13:31:42,14.220,14.210
2019-04-29 13:31:45,14.220,14.210
2019-04-29 13:31:48,14.220,14.210
2019-04-29 13:31:51,14.220,14.210
2019-04-29 13:31:54,14.220,14.210
2019-04-29 13:31:57,14.220,14.210
2019-04-29 13:32:00,14.220,14.210
2019-04-29 13:32:03,14.210,14.200
2019-04-29 13:32:06,14.210,14.200
2019-04-29 13:32:09,14.210,14.200
2019-04-29 13:32:12,14.210,14.200
2019-04-29 13:32:15,14.210,14.200
2019-04-29 13:32:18,14.210,14.200
2019-04-29 13:32:21,14.210,14.200
2019-04-29 13:32:24,14.210,14.200
2019-04-29 13:32:27,14.200,14.190
2019-04-29 13:32:30,14.200,14.180
2019-04-29 13:32:33,14.190,14.180
2019-04-29 13:32:36,14.200,14.180
2019-04-29 13:32:39,14.180,14.170
2019-04-29 13:32:42,14.180,14.170
2019-04-29 13:32:45,14.190,14.180
2019-04-29 13:32:48,14.190,14.170
2019-04-29 13:32:51,14.200,14.180
2019-04-29 13:32:54,14.190,14.180
2019-04-29 13:32:57,14.200,14.180
2019-04-29 13:33:00,14.190,14.180
2019-04-29 13:33:03,14.190,14.180
2019-04-29 13:33:06,14.200,14.190
2019-04-29 13:33:09,14.200,14.180
2019-04-29 13:33:12,14.200,14.190
2019-04-29 13:33:15,14.200,14.190
2019-04-29 13:33:18,14.200,14.190
2019-04-29 13:33:21,14.200,14.190
2019-04-29 13:33:24,14.200,14.190
2019-04-29 13:33:27,14.200,14.190
2019-04-29 13:33:30,14.200,14.190
2019-04-29 13:33:33,14.200,14.190
2019-04-29 13:33:36,14.200,14.190
2019-04-29 13:33:39,14.200,14.190
2019-04-29 13:33:42,14.200,14.190
2019-04-29 13:33:45,14.200,14.190
2019-04-29 13:33:48,14.200,14.190
2019-04-29 13:33:51,14.200,14.190
2019-04-29 13:33:54,14.200,14.190
2019-04-29 13:33:57,14.200,14.190
2019-04-29 13:34:00,14.200,14.190
2019-04-29 13:34:03,14.200,14.190
2019-04-29 13:34:06,14.180,14.170
2019-04-29 13:34:09,14.180,14.170
2019-04-29 13:34:12,14.180,14.170
2019-04-29 13:34:15,14.180,14.170
2019-04-29 13:34:18,14.190,14.180
2019-04-29 13:34:21,14.190,14.180
2019-04-29 13:34:24,14.190,14.180
2019-04-29 13:34:27,14.190,14.180
2019-04-29 13:34:30,14.190,14.180
2019-04-29 13:34:33,14.190,14.180
2019-04-29 13:34:36,14.190,14.180
2019-04-29 13:34:39,14.190,14.180
2019-04-29 13:34:42,14.190,14.180
2019-04-29 13:34:45,14.190,14.180
2019-04-29 13:34:48,14.190,14.180
2019-04-29 13:34:51,14.190,14.180
2019-04-29 13:34:54,14.190,14.180
2019-04-29 13:34:57,14.190,14.180
2019-04-29 13:35:00,14.190,14.180
2019-04-29 13:35:03,14.190,14.180
2019-04-29 13:35:06,14.180,14.170
2019-04-29 13:35:09,14.180,14.170
2019-04-29 13:35:12,14.180,14.170
2019-04-29 13:35:15,14.190,14.170
2019-04-29 13:35:18,14.190,14.180
2019-04-29 13:35:21,14.190,14.180
2019-04-29 13:35:24,14.190,14.180
2019-04-29 13:35:27,14.190,14.180
2019-04-29 13:35:30,14.190,14.180
2019-04-29 13:35:33,14.190,14.180
2019-04-29 13:35:36,14.190,14.170
2019-04-29 13:35:39,14.180,14.170
2019-04-29 13:35:42,14.190,14.180
2019-04-29 13:35:45,14.190,14.180
2019-04-29 13:35:48,14.190,14.180
2019-04-29 13:35:51,14.190,14.180
2019-04-29 13:35:54,14.190,14.180
2019-04-29 13:35:57,14.190,14.180
2019-04-29 13:36:00,14.190,14.180
2019-04-29 13:36:03,14.190,14.180
2019-04-29 13:36:06,14.190,14.180
2019-04-29 13:36:09,14.200,14.190
2019-04-29 13:36:12,14.200,14.190
2019-04-29 13:36:15,14.200,14.190
2019-04-29 13:36:18,14.200,14.190
2019-04-29 13:36:21,14.210,14.200
2019-04-29 13:36:24,14.210,14.200
2019-04-29 13:36:27,14.210,14.200
2019-04-29 13:36:30,14.210,14.200
2019-04-29 13:36:33,14.210,14.200
2019-04-29 13:36:36,14.220,14.210
2019-04-29 13:36:39,14.220,14.210
2019-04-29 13:36:42,14.230,14.210
2019-04-29 13:36:45,14.230,14.220
2019-04-29 13:36:48,14.230,14.220
2019-04-29 13:36:51,14.230,14.220
2019-04-29 13:36:54,14.230,14.220
2019-04-29 13:36:57,14.230,14.220
2019-04-29 13:37:00,14.230,14.220
2019-04-29 13:37:03,14.240,14.230
2019-04-29 13:37:06,14.240,14.230
2019-04-29 13:37:09,14.240,14.230
2019-04-29 13:37:12,14.240,14.230
2019-04-29 13:37:15,14.240,14.230
2019-04-29 13:37:18,14.240,14.230
2019-04-29 13:37:21,14.260,14.240
2019-04-29 13:37:24,14.270,14.240
2019-04-29 13:37:27,14.270,14.240
2019-04-29 13:37:30,14.260,14.250
2019-04-29 13:37:33,14.260,14.250
2019-04-29 13:37:36,14.270,14.260
2019-04-29 13:37:39,14.270,14.260
2019-04-29 13:37:42,14.270,14.260
2019-04-29 13:37:45,14.270,14.260
2019-04-29 13:37:48,14.280,14.260
2019-04-29 13:37:51,14.280,14.270
2019-04-29 13:37:54,14.280,14.270
2019-04-29 13:37:57,14.280,14.270
2019-04-29 13:38:00,14.280,14.270
2019-04-29 13:38:03,14.280,14.270
2019-04-29 13:38:06,14.280,14.270
2019-04-29 13:38:09,14.280,14.270
2019-04-29 13:38:12,14.280,14.270
2019-04-29 13:38:15,14.280,14.270
2019-04-29 13:38:18,14.270,14.260
2019-04-29 13:38:21,14.290,14.280
2019-04-29 13:38:24,14.280,14.270
2019-04-29 13:38:27,14.290,14.280
2019-04-29 13:38:30,14.280,14.270
2019-04-29 13:38:33,14.280,14.270
2019-04-29 13:38:36,14.280,14.270
2019-04-29 13:38:39,14.280,14.270
2019-04-29 13:38:42,14.280,14.270
2019-04-29 13:38:45,14.280,14.270
2019-04-29 13:38:48,14.290,14.280
2019-04-29 13:38:51,14.290,14.270
2019-04-29 13:38:54,14.280,14.270
2019-04-29 13:38:57,14.280,14.270
2019-04-29 13:39:00,14.290,14.280
2019-04-29 13:39:03,14.290,14.280
2019-04-29 13:39:06,14.290,14.280
2019-04-29 13:39:09,14.290,14.280
2019-04-29 13:39:12,14.290,14.280
2019-04-29 13:39:15,14.290,14.280
2019-04-29 13:39:18,14.300,14.290
2019-04-29 13:39:21,14.300,14.290
2019-04-29 13:39:24,14.300,14.290
2019-04-29 13:39:27,14.300,14.290
2019-04-29 13:39:30,14.300,14.290
2019-04-29 13:39:33,14.300,14.290
2019-04-29 13:39:36,14.300,14.290
2019-04-29 13:39:39,14.300,14.290
2019-04-29 13:39:42,14.300,14.290
2019-04-29 13:39:45,14.300,14.290
2019-04-29 13:39:48,14.300,14.290
2019-04-29 13:39:51,14.300,14.290
2019-04-29 13:39:54,14.300,14.290
2019-04-29 13:39:57,14.300,14.290
2019-04-29 13:40:00,14.300,14.290
2019-04-29 13:40:03,14.300,14.290
2019-04-29 13:40:06,14.290,14.280
2019-04-29 13:40:09,14.290,14.280
2019-04-29 13:40:12,14.290,14.280
2019-04-29 13:40:15,14.290,14.280
2019-04-29 13:40:18,14.290,14.280
2019-04-29 13:40:21,14.300,14.280
2019-04-29 13:40:24,14.290,14.280
2019-04-29 13:40:27,14.290,14.280
2019-04-29 13:40:30,14.290,14.280
2019-04-29 13:40:33,14.290,14.280
2019-04-29 13:40:36,14.300,14.280
2019-04-29 13:40:39,14.300,14.290
2019-04-29 13:40:42,14.300,14.290
2019-04-29 13:40:45,14.300,14.290
2019-04-29 13:40:48,14.300,14.290
2019-04-29 13:40:51,14.290,14.280
2019-04-29 13:40:54,14.290,14.280
2019-04-29 13:40:57,14.290,14.280
2019-04-29 13:41:00,14.290,14.280
2019-04-29 13:41:03,14.290,14.280
2019-04-29 13:41:06,14.290,14.280
2019-04-29 13:41:09,14.300,14.270
2019-04-29 13:41:12,14.280,14.270
2019-04-29 13:41:15,14.280,14.270
2019-04-29 13:41:18,14.280,14.270
2019-04-29 13:41:21,14.280,14.270
2019-04-29 13:41:24,14.280,14.270
2019-04-29 13:41:27,14.280,14.270
2019-04-29 13:41:30,14.280,14.270
2019-04-29 13:41:33,14.270,14.260
2019-04-29 13:41:36,14.290,14.280
2019-04-29 13:41:39,14.270,14.260
2019-04-29 13:41:42,14.270,14.260
2019-04-29 13:41:45,14.270,14.250
2019-04-29 13:41:48,14.270,14.250
2019-04-29 13:41:51,14.270,14.260
2019-04-29 13:41:54,14.280,14.260
2019-04-29 13:41:57,14.290,14.280
2019-04-29 13:42:00,14.290,14.280
2019-04-29 13:42:03,14.280,14.270
2019-04-29 13:42:06,14.280,14.270
2019-04-29 13:42:09,14.280,14.270
